brand_name,listing_id,offer_price,original_price,product_id,product_link,product_name
DIFFERENCE OF OPINION,LSTTSHF9AYFWGD6Z389B4B4TA,449,"1,099",TSHF9AYFWGD6Z389,http://flipkart.com/difference-opinion-printed-men-round-neck-black-t-shirt/p/itmf9afrf46czhhj,Printed Men Round Neck Black T-Shirt
Denizen From Levi's,LSTTSHFHCXEFYQXB8Q2TFWV8D,539,899,TSHFHCXEFYQXB8Q2,http://flipkart.com/denizen-solid-men-polo-neck-white-t-shirt/p/itmfhcxef7zszhg5,Solid Men Polo Neck White T-Shirt
Veirdo,LSTTSHFGAZFTTXWAGDRP1SDUR,699,"1,599",TSHFGAZFTTXWAGDR,http://flipkart.com/veirdo-printed-men-round-neck-multicolor-t-shirt/p/itmfgbfugcxspftk,Printed Men Round Neck Multicolor T-Shirt
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
Mufti,LSTTSHFMCVG7ZZGGTDHWDYRLJ,674,"1,499",TSHFMCVG7ZZGGTDH,http://flipkart.com/mufti-solid-men-polo-neck-orange-t-shirt/p/itmee14606e42651,Solid Men Polo Neck Orange T-Shirt
Peter England,LSTTSHFGGXGU8DF82SB6QHRUY,999,,TSHFGGXGU8DF82SB,http://flipkart.com/peter-england-striped-men-polo-neck-beige-t-shirt/p/itm2a53fbfd0bb55,Striped Men Polo Neck Beige T-Shirt
GHPC,LSTTSHF97EBZQ8RJCWJQNILJU,379,999,TSHF97EBZQ8RJCWJ,http://flipkart.com/ghpc-striped-men-round-neck-dark-blue-t-shirt/p/itmf97hq82zcz4aq,Striped Men Round Neck Dark Blue T-Shirt
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
V2 Retail Limited,LSTTSHFS6WHW33R43UH2ZQ6OT,389,799,TSHFS6WHW33R43UH,http://flipkart.com/v2-retail-limited-printed-men-polo-neck-blue-t-shirt/p/itmbf098fb336397,Printed Men Polo Neck Blue T-Shirt
Rockhard,LSTTSHFSA7KFEA6HACZC93TQT,278,697,TSHFSA7KFEA6HACZ,http://flipkart.com/rockhard-printed-men-round-neck-dark-blue-t-shirt/p/itme0fe637f9e900,Printed Men Round Neck Dark Blue T-Shirt
Leotude,LSTTSHFKP5TZNCRUYF9DXZZVZ,282,"1,099",TSHFKP5TZNCRUYF9,http://flipkart.com/leotude-solid-men-round-neck-grey-t-shirt/p/itma3ed4f1323c3a,Solid Men Round Neck Grey T-Shirt
Duke,LSTTSHEVNNHPXWCAJW36YGNIR,760,895,TSHEVNNHPXWCAJW3,http://flipkart.com/duke-striped-men-polo-neck-white-pink-t-shirt/p/itmf3yw6wtwzudem,"Striped Men Polo Neck White, Pink T-Shirt"
Black Collection,LSTTSHEAMWSKHEF6FSQ67XZF4,549,"1,099",TSHEAMWSKHEF6FSQ,http://flipkart.com/black-collection-solid-men-s-red-t-shirt/p/itmeamwsx8uffqah,Solid Men s Red T-Shirt
Tripr,LSTTSHFSH7PZQBKPZFZGIYL02,649,"2,499",TSHFSH7PZQBKPZFZ,http://flipkart.com/tripr-printed-men-round-neck-red-black-t-shirt/p/itm024388bab973c,"Printed Men Round Neck Red, Black T-Shirt"
BULLMER,LSTTSHFSBS54MBFFDCSWY43OE,799,"1,499",TSHFSBS54MBFFDCS,http://flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itm17864372c2d15,Printed Men Round Neck Multicolor T-Shirt
ADIDAS,LSTTSHFZF6KEYEX4QQ96G5DLY,"1,349","1,799",TSHFZF6KEYEX4QQ9,http://flipkart.com/adidas-solid-men-round-neck-grey-t-shirt/p/itm05a2d3c458768,Solid Men Round Neck Grey T-Shirt
U.S. Polo Assn,LSTTSHE7C4GPH9TXYJFR0261A,839,"1,399",TSHE7C4GPH9TXYJF,http://flipkart.com/u-s-polo-assn-men-t-shirt/p/itmf3yw54hhqggkz,Men T-Shirt
Metronaut,LSTTSHFCG4YDG8AH2K8X0ZWGO,359,799,TSHFCG4YDG8AH2K8,http://flipkart.com/metronaut-solid-men-round-neck-dark-green-t-shirt/p/itmfcg4yypvfkxgw,Solid Men Round Neck Dark Green T-Shirt
Tripr,LSTTSHFS3DBFH6AGZ3HSJMVVK,401,"1,399",TSHFS3DBFH6AGZ3H,http://flipkart.com/tripr-color-block-men-round-neck-multicolor-t-shirt/p/itm213c507495e37,Color Block Men Round Neck Multicolor T-Shirt
Campus Sutra,LSTTSHFKYMHGP65YZMFVZHHAN,569,999,TSHFKYMHGP65YZMF,http://flipkart.com/campus-sutra-tie-dye-men-polo-neck-white-t-shirt/p/itm63061fa9de079,Tie & Dye Men Polo Neck White T-Shirt
Seven Rocks,LSTTSHF2JGYFZ5MUYNW7XO2HJ,350,"1,299",TSHF2JGYFZ5MUYNW,http://flipkart.com/seven-rocks-solid-men-v-neck-blue-t-shirt/p/itmf3ys3adhp9vzg,Solid Men V Neck Blue T-Shirt
Park Avenue,LSTTSHFD99S7HBFTSWUJTURHN,899,"1,199",TSHFD99S7HBFTSWU,http://flipkart.com/park-avenue-solid-men-round-crew-multicolor-t-shirt/p/itmfd9kw2qgh8gj9,Solid Men Round or Crew Multicolor T-Shirt
London HILLS,LSTTSHFZHT5ZXHCNWZFWQIJIR,699,"2,599",TSHFZHT5ZXHCNWZF,http://flipkart.com/london-hills-typography-men-round-neck-dark-blue-black-t-shirt/p/itm433b170a6a7c1,"Typography Men Round Neck Dark Blue, Black T-Shirt"
FastColors,LSTTSHFKXSFNZWPKDVAQZY7ML,648,"3,199",TSHFKXSFNZWPKDVA,http://flipkart.com/fastcolors-solid-men-round-neck-white-grey-t-shirt/p/itmb8024b9c445d3,"Solid Men Round Neck White, Grey T-Shirt"
SCATCHITE,LSTTSHFJZDGFQ5DJTJZV2NBCE,269,999,TSHFJZDGFQ5DJTJZ,http://flipkart.com/scatchite-color-block-men-hooded-neck-black-grey-t-shirt/p/itmfbd852d823bf4,"Color Block Men Hooded Neck Black, Grey T-Shirt"
U.S. Polo Assn,LSTTSHFBDDJGCS6KSZ5OENBK0,719,"1,199",TSHFBDDJGCS6KSZ5,http://flipkart.com/u-s-polo-assn-printed-men-round-neck-yellow-t-shirt/p/itmfbddkaxtevyjx,Printed Men Round Neck Yellow T-Shirt
Jockey,LSTTSHFFTRECSY5ZJKZ3KL0RU,417,439,TSHFFTRECSY5ZJKZ,http://flipkart.com/jockey-solid-men-v-neck-white-t-shirt/p/itmfee4fhp7adkfs,Solid Men V-Neck White T-Shirt
MoochSingh,LSTTSHFEZ5KRESBNXYCWMQLEW,299,999,TSHFEZ5KRESBNXYC,http://flipkart.com/moochsingh-printed-men-round-neck-white-t-shirt/p/itmfez6pkbkm2b2r,Printed Men Round Neck White T-Shirt
Mufti,LSTTSHFMCVGHYUYVNEFAIECLV,674,"1,499",TSHFMCVGHYUYVNEF,http://flipkart.com/mufti-solid-men-collared-neck-maroon-t-shirt/p/itm5582c4ea7eb2e,Solid Men Collared Neck Maroon T-Shirt
ADIDAS,LSTTSHFDCCBRFDTQMEEON1TCU,699,999,TSHFDCCBRFDTQMEE,http://flipkart.com/adidas-sporty-men-round-neck-black-t-shirt/p/itmfdccbaz9dv2yc,Sporty Men Round Neck Black T-Shirt
Billion,LSTTSHF2NYWZ69SFZEXHERDID,489,"1,399",TSHF2NYWZ69SFZEX,http://flipkart.com/billion-perfectfit-solid-men-round-crew-white-black-t-shirt/p/itmf3ywynugnnt8c,"PerfectFit Solid Men Round or Crew White, Black T-Shirt"
U.s.Polo Association,LSTTSHFHF38WGUUTKGUSVHIXC,"1,329","1,899",TSHFHF38WGUUTKGU,http://flipkart.com/u-s-polo-association-striped-men-polo-neck-multicolor-t-shirt/p/itmfhf38bpzmyvxd,Striped Men Polo Neck Multicolor T-Shirt
Wearza,LSTTSHFSGVGNG7ZGGDH4MOZTC,349,999,TSHFSGVGNG7ZGGDH,http://flipkart.com/wearza-striped-men-round-neck-dark-blue-white-t-shirt/p/itmce58040c356f1,"Striped Men Round Neck Dark Blue, White T-Shirt"
United Colors of Benetton,LSTTSHFJHYCRXDX9SU3CO3CS9,499,999,TSHFJHYCRXDX9SU3,http://flipkart.com/united-colors-benetton-solid-men-round-neck-maroon-t-shirt/p/itm865baa95728d2,Solid Men Round Neck Maroon T-Shirt
Peter England University,LSTTSHFJHSZDPSDUZFYXJJKWI,384,699,TSHFJHSZDPSDUZFY,http://flipkart.com/peter-england-university-printed-men-polo-neck-white-t-shirt/p/itmb35d7e83bd081,Printed Men Polo Neck White T-Shirt
Metronaut,LSTTSHFD8AHVW9GZZKJFS6MX7,359,799,TSHFD8AHVW9GZZKJ,http://flipkart.com/metronaut-self-design-men-henley-neck-blue-t-shirt/p/itmfd8ah3qhhfawe,Self Design Men Henley Neck Blue T-Shirt
Jockey,LSTTSHEHH4YTSXKVGNP27ZIQF,484,509,TSHEHH4YTSXKVGNP,http://flipkart.com/jockey-striped-men-round-crew-white-blue-t-shirt/p/itmff2kj5hfdeact,"Striped Men Round or Crew White, Blue T-Shirt"
Trillion,LSTTSHFKN2R5ZAHCRSJIT3OKP,699,999,TSHFKN2R5ZAHCRSJ,http://flipkart.com/trillion-solid-men-round-neck-dark-green-blue-black-grey-t-shirt/p/itm5756a01d9751b,"Solid Men Round Neck Dark Green, Blue, Black, Grey T-Sh..."
Fenoix,LSTTSHFDESVXGDCW4DHPBJHL3,399,999,TSHFDESVXGDCW4DH,http://flipkart.com/fenoix-color-block-men-hooded-dark-green-t-shirt/p/itmfdfns7cj3gmzm,Color Block Men Hooded Dark Green T-Shirt
U.S. Polo Assn,LSTTSHF8ZMUMFCC6G4PWGLLAU,"1,199","1,499",TSHF8ZMUMFCC6G4P,http://flipkart.com/u-s-polo-assn-solid-men-neck-green-t-shirt/p/itmfcehcszghdj6c,Solid Men Polo Neck Green T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
Smartees,LSTTSHFQKQ7DRE7MHDBQLDGSB,601,999,TSHFQKQ7DRE7MHDB,http://flipkart.com/smartees-printed-men-round-neck-multicolor-t-shirt/p/itmaaf4f67a9403a,Printed Men Round Neck Multicolor T-Shirt
AUSK,LSTTSHFGNTCQ3JMPRNDDYKKZZ,374,999,TSHFGNTCQ3JMPRND,http://flipkart.com/ausk-striped-men-round-neck-white-black-t-shirt/p/itmd9b71d75bac65,"Striped Men Round Neck White, Black T-Shirt"
GHPC,LSTTSHFPZZEW7D6WT56NG1NFS,379,999,TSHFPZZEW7D6WT56,http://flipkart.com/ghpc-striped-men-round-neck-blue-t-shirt/p/itm332a3d99b70bf,Striped Men Round Neck Blue T-Shirt
Tripr,LSTTSHFSH7PJARZXWF6PIGY7J,649,"2,499",TSHFSH7PJARZXWF6,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-white-t-shirt/p/itm9934aa9de5bdf,"Printed Men Hooded Neck Dark Blue, White T-Shirt"
Vivid Bharti,LSTTSHFEYEGFXGFGM8FPLGTS3,484,999,TSHFEYEGFXGFGM8F,http://flipkart.com/vivid-bharti-printed-men-mandarin-collar-white-t-shirt/p/itmfeyv6gzmj7rru,Printed Men Mandarin Collar White T-Shirt
SHAPPHR,LSTTSHFS3WJTKERPWYQRSAK5Q,349,"1,599",TSHFS3WJTKERPWYQ,http://flipkart.com/shapphr-color-block-men-round-neck-white-yellow-t-shirt/p/itm2e870a42bc02a,"Color Block Men Round Neck White, Yellow T-Shirt"
Jump Cuts,LSTTSHFZF62AHTHEWWATNIVMH,449,"1,119",TSHFZF62AHTHEWWA,http://flipkart.com/jump-cuts-color-block-men-hooded-neck-yellow-t-shirt/p/itmcdc759aff77db,Color Block Men Hooded Neck Yellow T-Shirt
Roden,LSTTSHFPJJ66NWWSQQALVRREG,449,"1,499",TSHFPJJ66NWWSQQA,http://flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7dd99f7d26984,Striped Men Round Neck Yellow T-Shirt
REEBOK,LSTTSHFDT65MVAD2TPUCMOO3I,719,"1,199",TSHFDT65MVAD2TPU,http://flipkart.com/reebok-solid-men-round-neck-black-t-shirt/p/itmfdt65hwa86hfx,Solid Men Round Neck Black T-Shirt
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
Metronaut,LSTTSHFDYJUNCWNUKYBCXRC8F,449,999,TSHFDYJUNCWNUKYB,http://flipkart.com/metronaut-self-design-men-round-neck-grey-t-shirt/p/itmfdyjujazbtszg,Self Design Men Round Neck Grey T-Shirt
Mufti,LSTTSHFD2KE65PF6KHHRX7Q8S,539,"1,199",TSHFD2KE65PF6KHH,http://flipkart.com/mufti-floral-print-men-round-neck-dark-blue-t-shirt/p/itmfd3jhanhxjshh,Floral Print Men Round Neck Dark Blue T-Shirt
Diwazzo,LSTTSHFKHGXVZUZND7GZ8SUHC,284,999,TSHFKHGXVZUZND7G,http://flipkart.com/diwazzo-color-block-men-round-neck-red-t-shirt/p/itmbca8a505b4c59,Color Block Men Round Neck Red T-Shirt
Try This,LSTTSHFGSW449VDDYCYKCYJDK,347,999,TSHFGSW449VDDYCY,http://flipkart.com/try-color-block-men-round-neck-black-t-shirt/p/itmfebbd3df51295,Color Block Men Round Neck Black T-Shirt
M7 By Metronaut,LSTTSHFGXZYSDFJEY5YEBXKLI,359,799,TSHFGXZYSDFJEY5Y,http://flipkart.com/m7-metronaut-printed-men-round-neck-blue-t-shirt/p/itm698d4215fdbac,Printed Men Round Neck Blue T-Shirt
U.S. Polo Assn,LSTTSHF8ZMU53P33ZCMCEL5NH,"1,199","1,499",TSHF8ZMU53P33ZCM,http://flipkart.com/u-s-polo-assn-solid-men-neck-green-t-shirt/p/itmfcehestnrhtzd,Solid Men Polo Neck Green T-Shirt
Duke,LSTTSHFHFGWFXQMYQZ9X85Y50,559,699,TSHFHFGWFXQMYQZ9,http://flipkart.com/duke-solid-men-polo-neck-green-t-shirt/p/itmaf91ed41010e6,Solid Men Polo Neck Green T-Shirt
Metronaut,LSTTSHFCG4YFQM7GYQMCN1GHL,494,"1,099",TSHFCG4YFQM7GYQM,http://flipkart.com/metronaut-solid-men-polo-neck-dark-blue-t-shirt/p/itmfcg4ytcfqd7vh,Solid Men Polo Neck Dark Blue T-Shirt
Roden,LSTTSHFG79CB4HYHWDHBAP1TL,409,"1,499",TSHFG79CB4HYHWDH,http://flipkart.com/roden-striped-men-round-neck-green-black-t-shirt/p/itmd53ff05c0f493,"Striped Men Round Neck Green, Black T-Shirt"
WEFT,LSTTSHFSH6W8UFHKS33BYBQSA,529,"1,799",TSHFSH6W8UFHKS33,http://flipkart.com/weft-solid-men-v-neck-multicolor-t-shirt/p/itmcd25b96ac17bf,Solid Men V Neck Multicolor T-Shirt
Levi's,LSTTSHFN2CUSTH9WKQVYQCJZX,799,999,TSHFN2CUSTH9WKQV,http://flipkart.com/levi-s-printed-men-round-neck-black-t-shirt/p/itmae27bbd2dba74,Printed Men Round Neck Black T-Shirt
Metronaut,LSTTSHFDYJUXZECEQYYFQNJM6,494,"1,099",TSHFDYJUXZECEQYY,http://flipkart.com/metronaut-striped-men-henley-neck-red-blue-t-shirt/p/itmfdyjuhrgxpg9c,"Striped Men Henley Neck Red, Blue T-Shirt"
UZEE,LSTTSHFNMGZUS3KKU4ZCM9N5U,249,"1,999",TSHFNMGZUS3KKU4Z,http://flipkart.com/uzee-striped-men-round-neck-multicolor-t-shirt/p/itm418fb34429c6c,Striped Men Round Neck Multicolor T-Shirt
Weardo,LSTTSHE8PY6ZXFVFZ5HG8F1II,798,"2,097",TSHE8PY6ZXFVFZ5H,http://flipkart.com/weardo-solid-men-polo-neck-green-blue-black-t-shirt/p/itmez7y4gqjyywhr,"Solid Men Polo Neck Green, Blue, Black T-Shirt"
U.S. Polo Assn,LSTTSHF8FJRAGZUEC6H2WUEIY,899,"1,599",TSHF8FJRAGZUEC6H,http://flipkart.com/u-s-polo-assn-solid-men-neck-blue-t-shirt/p/itmf8fk2y3ky6yt6,Solid Men Polo Neck Blue T-Shirt
Maniac,LSTTSHFBY4FNWDTSUFSMIRXEY,395,"1,219",TSHFBY4FNWDTSUFS,http://flipkart.com/maniac-self-design-men-round-neck-white-t-shirt/p/itmfby6vsmfhfrqs,Self Design Men Round Neck White T-Shirt
Parx,LSTTSHFDRU2SQBGG8TT7BIKO7,549,999,TSHFDRU2SQBGG8TT,http://flipkart.com/parx-striped-men-polo-neck-black-t-shirt/p/itmfdru3ddbkyhzj,Striped Men Polo Neck Black T-Shirt
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
Veirdo,LSTTSHF7MTZZZBGHWHBHQ4UZN,349,"1,199",TSHF7MTZZZBGHWHB,http://flipkart.com/veirdo-military-camouflage-men-round-neck-multicolor-t-shirt/p/itmfdyjedtbmukmj,Military Camouflage Men Round Neck Multicolor T-Shirt
U.S. Polo Assn,LSTTSHFBDDZ3RJHYBA6INAA6M,"1,139","1,899",TSHFBDDZ3RJHYBA6,http://flipkart.com/u-s-polo-assn-striped-men-neck-blue-yellow-t-shirt/p/itmfbddkkynt3zyb,"Striped Men Polo Neck Blue, Yellow T-Shirt"
Jack & Jones,LSTTSHFGA4T7CNPJFBGMPZTN9,359,799,TSHFGA4T7CNPJFBG,http://flipkart.com/jack-jones-color-block-men-round-neck-yellow-t-shirt/p/itme815de9731b4c,Color Block Men Round Neck Yellow T-Shirt
Metronaut,LSTTSHFNXZFHC5YZMFUUPGXZL,449,999,TSHFNXZFHC5YZMFU,http://flipkart.com/metronaut-printed-men-round-neck-blue-black-t-shirt/p/itm27ab55339dac7,"Printed Men Round Neck Blue, Black T-Shirt"
Smartees,LSTTSHFPHQ9SQSPZMAK9NPYYE,299,999,TSHFPHQ9SQSPZMAK,http://flipkart.com/smartees-printed-men-round-neck-white-t-shirt/p/itm5549e11dc8864,Printed Men Round Neck White T-Shirt
U.S. Polo Assn,LSTTSHFBDDZSFDVCWM8GKLNUD,"1,139","1,899",TSHFBDDZSFDVCWM8,http://flipkart.com/u-s-polo-assn-striped-men-neck-dark-blue-t-shirt/p/itmfbddnhw4g7khs,Striped Men Polo Neck Dark Blue T-Shirt
Gritstones,LSTTSHFBFGMPQERT8BGVVF4LY,399,999,TSHFBFGMPQERT8BG,http://flipkart.com/gritstones-color-block-men-hooded-grey-t-shirt/p/itmfbfhwghtdfee7,Color Block Men Hooded Grey T-Shirt
Young Trendz,LSTTSHEXKQXENSJRMDBRT1WS1,299,"1,399",TSHEXKQXENSJRMDB,http://flipkart.com/young-trendz-printed-men-round-neck-dark-blue-t-shirt/p/itmfczbb8uhmngec,Printed Men Round Neck Dark Blue T-Shirt
REEBOK,LSTTSHFZ3JDESE64W5RM01P7N,909,"1,299",TSHFZ3JDESE64W5R,http://flipkart.com/reebok-printed-men-round-neck-white-t-shirt/p/itm9dbc169397e7f,Printed Men Round Neck White T-Shirt
Wexford,LSTTSHEN96ZZ5GZMHTK1SUXG2,489,899,TSHEN96ZZ5GZMHTK,http://flipkart.com/wexford-solid-men-polo-neck-red-t-shirt/p/itmf3yvkh2qmu8b8,Solid Men Polo Neck Red T-Shirt
Jockey,LSTTSHEV7D29M7FUSAEXLNWAN,459,,TSHEV7D29M7FUSAE,http://flipkart.com/jockey-solid-men-round-neck-white-t-shirt/p/itmf3yvzhz734gcs,Solid Men Round Neck White T-Shirt
Rockhard,LSTTSHFSA7KZ4DFAPGYUTWBRT,279,698,TSHFSA7KZ4DFAPGY,http://flipkart.com/rockhard-printed-men-hooded-neck-dark-blue-t-shirt/p/itm2bbf1cdbae722,Printed Men Hooded Neck Dark Blue T-Shirt
Red Tape,LSTTSHFCQGVC6H225HFANELYP,499,"1,999",TSHFCQGVC6H225HF,http://flipkart.com/red-tape-solid-men-polo-neck-light-blue-t-shirt/p/itmfcqjhmpab6gwx,Solid Men Polo Neck Light Blue T-Shirt
Billion,LSTTSHEVPYJWNZY4JDUEODX7W,899,"1,999",TSHEVPYJWNZY4JDU,http://flipkart.com/billion-perfectfit-striped-men-round-crew-multicolor-t-shirt/p/itmf3ywygdr5r5rk,PerfectFit Striped Men Round or Crew Multicolor T-Shirt
Bi Fashion,LSTTSHFCSKPXGG4BYC2ZGQ1NO,345,899,TSHFCSKPXGG4BYC2,http://flipkart.com/bi-fashion-striped-men-round-neck-black-grey-t-shirt/p/itmfct6dqejeauzc,"Striped Men Round Neck Black, Grey T-Shirt"
REEBOK,LSTTSHFGZXPGG7HCBPUQ0JW6E,719,"1,199",TSHFGZXPGG7HCBPU,http://flipkart.com/reebok-color-block-men-round-neck-blue-t-shirt/p/itme183ce710c7d4,Color Block Men Round Neck Blue T-Shirt
Flying Machine,LSTTSHFBQSEKHERQ8B5AMQU76,779,"1,299",TSHFBQSEKHERQ8B5,http://flipkart.com/flying-machine-solid-men-polo-neck-pink-t-shirt/p/itmfbqtyqymgnnm8,Solid Men Polo Neck Pink T-Shirt
Roden,LSTTSHFZPF52F4YZCGQOQWGGR,699,"1,999",TSHFZPF52F4YZCGQ,http://flipkart.com/roden-striped-men-round-neck-green-yellow-t-shirt/p/itm8768684f362e9,"Striped Men Round Neck Green, Yellow T-Shirt"
Katso,LSTTSHFJB4WFZRTZGAVQT93ZR,359,"1,249",TSHFJB4WFZRTZGAV,http://flipkart.com/katso-color-block-men-round-neck-black-yellow-t-shirt/p/itm119833b78857d,"Color Block Men Round Neck Black, Yellow T-Shirt"
Tripr,LSTTSHFSH7PEXYRMZWBM3VOMR,649,"2,499",TSHFSH7PEXYRMZWB,http://flipkart.com/tripr-printed-men-hooded-neck-red-white-t-shirt/p/itmc0811fb5499d8,"Printed Men Hooded Neck Red, White T-Shirt"
Maniac,LSTTSHFC2247J4GJRW6IMBPON,419,"1,269",TSHFC2247J4GJRW6,http://flipkart.com/maniac-color-block-men-round-crew-dark-blue-red-black-t-shirt/p/itmfc5mdzfjwke2f,"Color Block Men Round or Crew Dark Blue, Red, Black T-S..."
Jockey,LSTTSHEGFV8V57ZRUJHBTWVQI,408,429,TSHEGFV8V57ZRUJH,http://flipkart.com/jockey-solid-men-round-neck-white-t-shirt/p/itmf3yvuqrbv3npc,Solid Men Round Neck White T-Shirt
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,620,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
ZACHARIAS,LSTTSHERTQGTJYDGFTHSBO2KD,445,"1,299",TSHERTQGTJYDGFTH,http://flipkart.com/zacharias-military-camouflage-men-round-crew-multicolor-t-shirt/p/itmf3yvwswxpx6hd,Military Camouflage Men Round or Crew Multicolor T-Shir...
DIFFERENCE OF OPINION,LSTTSHF99PZG7YSYHJGIWIMIU,449,"1,099",TSHF99PZG7YSYHJG,http://flipkart.com/difference-opinion-printed-men-round-neck-blue-t-shirt/p/itmdabdc9940d120,Printed Men Round Neck Blue T-Shirt
SHAPPHR,LSTTSHFHF4ZZAMNGKFXYOCAXV,284,"1,199",TSHFHF4ZZAMNGKFX,http://flipkart.com/shapphr-solid-men-round-neck-green-t-shirt/p/itm75db99eefb60c,Solid Men Round Neck Green T-Shirt
Tripr,LSTTSHFSH7PJARZXWF6PIGY7J,649,"2,499",TSHFSH7PJARZXWF6,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-white-t-shirt/p/itm9934aa9de5bdf,"Printed Men Hooded Neck Dark Blue, White T-Shirt"
CottonAvenue,LSTTSHEWMCZPHSBEJCCEO1FX5,659,"1,199",TSHEWMCZPHSBEJCC,http://flipkart.com/cottonavenue-self-design-men-polo-neck-multicolor-t-shirt/p/itmf3ywfegskxfwn,Self Design Men Polo Neck Multicolor T-Shirt
Helmont,LSTTSHFMMYYMEHWQYGFDZQZMG,299,999,TSHFMMYYMEHWQYGF,http://flipkart.com/helmont-color-block-men-hooded-neck-multicolor-t-shirt/p/itmaf493dc9f9151,Color Block Men Hooded Neck Multicolor T-Shirt
UZEE,LSTTSHFCX3DXD5FYMFGQLFWLP,284,999,TSHFCX3DXD5FYMFG,http://flipkart.com/uzee-printed-men-round-neck-red-t-shirt/p/itmfcy55juhjkhea,Printed Men Round Neck Red T-Shirt
Wearza,LSTTSHFHQMNZYUQZFU7YCHQ8W,579,"1,499",TSHFHQMNZYUQZFU7,http://flipkart.com/wearza-color-block-men-round-neck-multicolor-t-shirt/p/itmfhqvvaq6ubh5w,Color Block Men Round Neck Multicolor T-Shirt
Roden,LSTTSHFPJJ66NWWSQQALVRREG,449,"1,499",TSHFPJJ66NWWSQQA,http://flipkart.com/roden-striped-men-round-neck-yellow-t-shirt/p/itm7dd99f7d26984,Striped Men Round Neck Yellow T-Shirt
Wexford,LSTTSHEN97FKV9RWMJYM6L2JH,440,799,TSHEN97FKV9RWMJY,http://flipkart.com/wexford-striped-men-polo-neck-multicolor-t-shirt/p/itmez6mdn7k4ggap,Striped Men Polo Neck Multicolor T-Shirt
Levi's,LSTTSHFGZAHGZHXTZVMPQL5LE,799,999,TSHFGZAHGZHXTZVM,http://flipkart.com/levi-s-printed-men-round-neck-white-t-shirt/p/itmfgzageabcf6fz,Printed Men Round Neck White T-Shirt
Allen Solly,LSTTSHFJPK4UCMXPYZRSJIKS7,629,899,TSHFJPK4UCMXPYZR,http://flipkart.com/allen-solly-solid-men-polo-neck-black-t-shirt/p/itm3737257e9a2f5,Solid Men Polo Neck Black T-Shirt
Tripr,LSTTSHFNJFXFN3EZ2TMJRTLPN,401,899,TSHFNJFXFN3EZ2TM,http://flipkart.com/tripr-color-block-men-v-neck-dark-blue-grey-t-shirt/p/itmf259960cba6c3,"Color Block Men V Neck Dark Blue, Grey T-Shirt"
Billion,LSTTSHEVPYJWNZY4JDUEODX7W,899,"1,999",TSHEVPYJWNZY4JDU,http://flipkart.com/billion-perfectfit-striped-men-round-crew-multicolor-t-shirt/p/itmf3ywygdr5r5rk,PerfectFit Striped Men Round or Crew Multicolor T-Shirt
Jack & Jones,LSTTSHFGFBDXJVZMQWYB6YILN,674,"1,499",TSHFGFBDXJVZMQWY,http://flipkart.com/jack-jones-striped-men-round-neck-white-t-shirt/p/itmfgfbesu2cgvk8,Striped Men Round Neck White T-Shirt
Metronaut,LSTTSHFNXZFCWVMXXEE37ABJO,269,599,TSHFNXZFCWVMXXEE,http://flipkart.com/metronaut-printed-men-round-neck-maroon-black-t-shirt/p/itm1458e7a468a43,"Printed Men Round Neck Maroon, Black T-Shirt"
THE EG STORE,LSTTSHFHZVGHFVHJJ8DTDCZOM,299,799,TSHFHZVGHFVHJJ8D,http://flipkart.com/eg-store-color-block-men-round-neck-multicolor-t-shirt/p/itmd3d1537ec5d1c,Color Block Men Round Neck Multicolor T-Shirt
