brand_name,listing_id,offer_price,original_price,product_id,product_link,product_name
Adorbs,LSTTSHFMFR2QN62FHVEAXIWWG,934,"3,996",TSHFMFR2QN62FHVE,http://flipkart.com/adorbs-solid-men-v-neck-dark-blue-green-black-light-green-t-shirt/p/itm875ef5ef175c3,"Solid Men V Neck Dark Blue, Dark Green, Black, Light Gr..."
London Hills,LSTTSHFSHGCNSFUXC7H5LOGI9,699,"2,599",TSHFSHGCNSFUXC7H,http://flipkart.com/london-hills-striped-men-round-neck-blue-black-grey-t-shirt/p/itm368d576c7570f,"Striped Men Round Neck Blue, Black, Grey T-Shirt"
Try This,LSTTSHF8UEUHUZDTMWAKQD1H1,354,"1,299",TSHF8UEUHUZDTMWA,http://flipkart.com/try-solid-men-polo-neck-white-black-t-shirt/p/itm2c2c28da76aa7,"Solid Men Polo Neck White, Black T-Shirt"
London Hills,LSTTSHFSHGC7ZNZCS3K65F3VA,699,"2,599",TSHFSHGC7ZNZCS3K,http://flipkart.com/london-hills-solid-men-round-neck-blue-yellow-t-shirt/p/itmab4ed27c196ac,"Solid Men Round Neck Blue, Yellow T-Shirt"
Tripr,LSTTSHFSME8UVXM8HJQKDWUNE,699,"2,999",TSHFSME8UVXM8HJQ,http://flipkart.com/tripr-printed-men-round-neck-multicolor-t-shirt/p/itm2244dc0bcb21f,Printed Men Round Neck Multicolor T-Shirt
Tripr,LSTTSHFSH7QVZABNKCSLBVRTE,649,"2,499",TSHFSH7QVZABNKCS,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-red-t-shirt/p/itmbf2701ced0074,"Printed Men Hooded Neck Dark Blue, Red T-Shirt"
Tripr,LSTTSHFSH7PAAEYFMFZZ3ELNJ,649,"2,499",TSHFSH7PAAEYFMFZ,http://flipkart.com/tripr-printed-men-hooded-neck-white-black-t-shirt/p/itm11be7434c31df,"Printed Men Hooded Neck White, Black T-Shirt"
Tripr,LSTTSHFSH7Q5VTCHBP9XPKA2J,649,"2,499",TSHFSH7Q5VTCHBP9,http://flipkart.com/tripr-printed-men-hooded-neck-red-white-t-shirt/p/itmc0811fb5499d8,"Printed Men Hooded Neck Red, White T-Shirt"
Tripr,LSTTSHFSH7PXGAHFR2ZW8M7ZD,649,"2,499",TSHFSH7PXGAHFR2Z,http://flipkart.com/tripr-printed-men-hooded-neck-red-white-t-shirt/p/itm90605310e860a,"Printed Men Hooded Neck Red, White T-Shirt"
Tripr,LSTTSHFSH7PHBVCGGMNOF1NFG,649,"2,499",TSHFSH7PHBVCGGMN,http://flipkart.com/tripr-printed-men-round-neck-dark-blue-grey-t-shirt/p/itm7ac64cda4bbcb,"Printed Men Round Neck Dark Blue, Grey T-Shirt"
SCATCHITE,LSTTSHFKFYBEJKVYFMWYFAZRQ,721,"2,997",TSHFKFYBEJKVYFMW,http://flipkart.com/scatchite-color-block-men-round-neck-white-black-grey-t-shirt/p/itm797b2d3312f2d,"Color Block Men Round Neck White, Black, Grey T-Shirt"
Tripr,LSTTSHFSH7PGJRHMZXUANFKFJ,649,"2,499",TSHFSH7PGJRHMZXU,http://flipkart.com/tripr-printed-men-round-neck-red-black-t-shirt/p/itm6c6f051f6ee0f,"Printed Men Round Neck Red, Black T-Shirt"
Tripr,LSTTSHFSME8JGRZJEDZAIEIQZ,799,"2,999",TSHFSME8JGRZJEDZ,http://flipkart.com/tripr-printed-men-round-neck-multicolor-t-shirt/p/itm1412031c120c4,Printed Men Round Neck Multicolor T-Shirt
London Hills,LSTTSHFSHGCNRAHP4GDRCHX7E,699,"2,599",TSHFSHGCNRAHP4GD,http://flipkart.com/london-hills-solid-men-round-neck-blue-yellow-t-shirt/p/itmab4ed27c196ac,"Solid Men Round Neck Blue, Yellow T-Shirt"
FastColors,LSTTSHFK6WP8A5ZS4HHLNIV04,654,"2,999",TSHFK6WP8A5ZS4HH,http://flipkart.com/fastcolors-solid-men-round-neck-white-blue-yellow-t-shirt/p/itm2f8d778508881,"Solid Men Round Neck White, Blue, Yellow T-Shirt"
Tripr,LSTTSHFSH7PS5938ZHYFDUIEG,649,"2,499",TSHFSH7PS5938ZHY,http://flipkart.com/tripr-printed-men-hooded-neck-dark-blue-white-t-shirt/p/itm9934aa9de5bdf,"Printed Men Hooded Neck Dark Blue, White T-Shirt"
Tripr,LSTTSHFBDGVRGG489F2HQONGY,401,899,TSHFBDGVRGG489F2,http://flipkart.com/tripr-abstract-men-hooded-neck-dark-blue-t-shirt/p/itmfbh24farrt3qj,Abstract Men Hooded Neck Dark Blue T-Shirt
Try This,LSTTSHFJ6MJRENZEHVRADBPRD,398,999,TSHFJ6MJRENZEHVR,http://flipkart.com/try-striped-men-polo-neck-multicolor-t-shirt/p/itmd6e7a7e3c5393,Striped Men Polo Neck Multicolor T-Shirt
Kay Dee,LSTTSHFJV5HEBPTUCUURPLKVQ,284,"1,199",TSHFJV5HEBPTUCUU,http://flipkart.com/kay-dee-typography-men-hooded-neck-red-t-shirt/p/itm3cc4697af4709,Typography Men Hooded Neck Red T-Shirt
Wrath,LSTTSHFPDY6WFZZQGXWVUSD3O,399,"1,499",TSHFPDY6WFZZQGXW,http://flipkart.com/wrath-color-block-men-round-neck-black-grey-t-shirt/p/itmb791e82b224c5,"Color Block Men Round Neck Black, Grey T-Shirt"
Try This,LSTTSHF9FZZGGZMTQACSQXCDT,339,999,TSHF9FZZGGZMTQAC,http://flipkart.com/try-color-block-men-v-neck-maroon-t-shirt/p/itmf922zddbnaswt,Color Block Men V-neck Maroon T-Shirt
Tripr,LSTTSHFSH7QS2PK5QFZWIVTW9,649,"2,499",TSHFSH7QS2PK5QFZ,http://flipkart.com/tripr-printed-men-round-neck-dark-blue-red-t-shirt/p/itm4aebc16c69600,"Printed Men Round Neck Dark Blue, Red T-Shirt"
Wrath,LSTTSHFGS22F4Z8HMVV5TBMDQ,389,"1,499",TSHFGS22F4Z8HMVV,http://flipkart.com/wrath-color-block-men-round-neck-green-black-t-shirt/p/itmfgsbjegxfu95q,"Color Block Men Round Neck Green, Black T-Shirt"
Adorbs,LSTTSHFP7YF6JN2X8G3OULFD2,525,999,TSHFP7YF6JN2X8G3,http://flipkart.com/adorbs-solid-men-high-neck-blue-t-shirt/p/itm47d0614255dc8,Solid Men High Neck Blue T-Shirt
Tripr,LSTTSHFPP4VESJAZJXQDHFDFJ,284,"1,399",TSHFPP4VESJAZJXQ,http://flipkart.com/tripr-color-block-men-round-neck-multicolor-t-shirt/p/itmf46f70c83abef,Color Block Men Round Neck Multicolor T-Shirt
Vimal Jonney,LSTTSHFGZY5MZXKHMQT6J4XWA,236,999,TSHFGZY5MZXKHMQT,http://flipkart.com/vimal-jonney-printed-men-hooded-neck-black-t-shirt/p/itm721078c3d700e,Printed Men Hooded Neck Black T-Shirt
JORKK,LSTTSHFFKPJWJHGWSZ22WIOGK,299,497,TSHFFKPJWJHGWSZ2,http://flipkart.com/jorkk-solid-men-collared-neck-blue-t-shirt/p/itmffkqrvjsxbw2c,Solid Men Collared Neck Blue T-Shirt
Try This,LSTTSHFGMGKGHE3SCTRY9EQZ0,335,999,TSHFGMGKGHE3SCTR,http://flipkart.com/try-color-block-men-round-neck-maroon-t-shirt/p/itm1e9001f0244a3,Color Block Men Round Neck Maroon T-Shirt
Tripr,LSTTSHFSH7Q4BYRBXQU2DNFPJ,649,"2,499",TSHFSH7Q4BYRBXQU,http://flipkart.com/tripr-printed-men-hooded-neck-red-black-t-shirt/p/itm204bc50b768dd,"Printed Men Hooded Neck Red, Black T-Shirt"
Wrath,LSTTSHFPHCZ4GPZJGETUJ0NZY,399,"1,499",TSHFPHCZ4GPZJGET,http://flipkart.com/wrath-solid-men-round-neck-yellow-t-shirt/p/itma36dc7f93152f,Solid Men Round Neck Yellow T-Shirt
Try This,LSTTSHFFWKAPUSBUGPBEE7CAQ,399,"1,299",TSHFFWKAPUSBUGPB,http://flipkart.com/try-color-block-men-polo-neck-maroon-blue-t-shirt/p/itm8c26104c6156a,"Color Block Men Polo Neck Maroon, Blue T-Shirt"
LEWEL,LSTTSHFGXA9MANSMYQ7MZ0GMS,469,"1,999",TSHFGXA9MANSMYQ7,http://flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt"
Try This,LSTTSHFGCZANHS3RMTMUCNHGE,435,999,TSHFGCZANHS3RMTM,http://flipkart.com/try-checkered-men-polo-neck-blue-t-shirt/p/itme866b350e5bc0,Checkered Men Polo Neck Blue T-Shirt
Wrath,LSTTSHFPGCNYTUHUKUP44ZLKS,449,"1,499",TSHFPGCNYTUHUKUP,http://flipkart.com/wrath-solid-men-round-neck-dark-blue-black-t-shirt/p/itm6633b8bf3ad0a,"Solid Men Round Neck Dark Blue, Black T-Shirt"
Tripr,LSTTSHFZHSCSYM377ZKRXFWGN,379,"1,399",TSHFZHSCSYM377ZK,http://flipkart.com/tripr-typography-men-hooded-neck-multicolor-t-shirt/p/itm50ed78954f91e,Typography Men Hooded Neck Multicolor T-Shirt
FastColors,LSTTSHFDNCN5VTZCQZUJIBDJR,333,"1,999",TSHFDNCN5VTZCQZU,http://flipkart.com/fastcolors-striped-men-round-neck-white-blue-t-shirt/p/itmb29a4b7ebf167,"Striped Men Round Neck White, Blue T-Shirt"
Try This,LSTTSHFJ6MQ5GFBYRNNWDVBLH,332,999,TSHFJ6MQ5GFBYRNN,http://flipkart.com/try-solid-men-mandarin-collar-maroon-t-shirt/p/itme5b5dbb3664d7,Solid Men Mandarin Collar Maroon T-Shirt
Try This,LSTTSHFE2472H4J2JEKBMTRTN,329,999,TSHFE2472H4J2JEK,http://flipkart.com/try-solid-men-mandarin-collar-dark-blue-t-shirt/p/itm452a51eb4fc3e,Solid Men Mandarin Collar Dark Blue T-Shirt
Try This,LSTTSHF8TZE44SVHWTFK76POD,359,999,TSHF8TZE44SVHWTF,http://flipkart.com/try-color-block-men-round-crew-white-blue-t-shirt/p/itmf8u8tcgvxtesv,"Color Block Men Round or Crew White, Blue T-Shirt"
Wrath,LSTTSHFPGCHFTFHKTBBXE8GF6,449,"1,499",TSHFPGCHFTFHKTBB,http://flipkart.com/wrath-color-block-men-round-neck-green-white-black-t-shirt/p/itm42aaef34b9aaf,"Color Block Men Round Neck Green, White, Black T-Shirt"
Fenoix,LSTTSHFZXH2VSNEFWGZBTB7E8,299,999,TSHFZXH2VSNEFWGZ,http://flipkart.com/fenoix-color-block-men-henley-neck-dark-blue-t-shirt/p/itm81483e20a3c0f,Color Block Men Henley Neck Dark Blue T-Shirt
FastColors,LSTTSHFJWAU842HGSYFCCM19F,333,"1,999",TSHFJWAU842HGSYF,http://flipkart.com/fastcolors-solid-men-round-neck-maroon-t-shirt/p/itm6c9e94c7bda29,Solid Men Round Neck Maroon T-Shirt
Duke,LSTTSHF7WTMPKZGGZ6AOJDH30,735,865,TSHF7WTMPKZGGZ6A,http://flipkart.com/duke-typography-men-round-crew-multicolor-t-shirt/p/itmf82yhgcsyu25w,Typography Men Round or Crew Multicolor T-Shirt
COBIO MAN,LSTTSHFZHKVHWC9XSZZIEKIU1,415,"1,599",TSHFZHKVHWC9XSZZ,http://flipkart.com/cobio-man-solid-men-round-neck-black-yellow-t-shirt/p/itm9b2174433a01b,"Solid Men Round Neck Black, Yellow T-Shirt"
Wrath,LSTTSHFPHCZ4GPZJGETUJ0NZY,399,"1,499",TSHFPHCZ4GPZJGET,http://flipkart.com/wrath-solid-men-round-neck-yellow-t-shirt/p/itma36dc7f93152f,Solid Men Round Neck Yellow T-Shirt
Mufti,LSTTSHFG4P85NPUZYZPJ1SPOO,749,"1,499",TSHFG4P85NPUZYZP,http://flipkart.com/mufti-solid-men-round-neck-black-t-shirt/p/itm97d054cdab63f,Solid Men Round Neck Black T-Shirt
DAGCROS,LSTTSHFP2RTR5KZENCRUFEFJ3,379,"1,499",TSHFP2RTR5KZENCR,http://flipkart.com/dagcros-color-block-men-henley-neck-black-yellow-t-shirt/p/itm58507666983fb,"Color Block Men Henley Neck Black, Yellow T-Shirt"
Leana,LSTTSHFNNGEWF63TZHVD70ILI,399,"1,299",TSHFNNGEWF63TZHV,http://flipkart.com/leana-solid-men-mandarin-collar-black-t-shirt/p/itma017995bfab89,Solid Men Mandarin Collar Black T-Shirt
Tripr,LSTTSHFNMHZNXPNFM2GDEXEG2,401,"1,999",TSHFNMHZNXPNFM2G,http://flipkart.com/tripr-color-block-men-polo-neck-multicolor-t-shirt/p/itm4337836b9eb23,Color Block Men Polo Neck Multicolor T-Shirt
Maniac,LSTTSHF3RTQGGGTENNS5UIJWP,314,849,TSHF3RTQGGGTENNS,http://flipkart.com/maniac-solid-men-round-neck-dark-blue-grey-t-shirt/p/itmf3yw8e8afyaqc,"Solid Men Round Neck Dark Blue, Grey T-Shirt"
AUSK,LSTTSHFGADZ8GNZZPYH6Q3L3Z,394,999,TSHFGADZ8GNZZPYH,http://flipkart.com/ausk-striped-men-round-neck-dark-green-black-t-shirt/p/itm39ea301ae20f7,"Striped Men Round Neck Dark Green, Black T-Shirt"
Reya,LSTTSHFD4TEXVWHVQRJVXHXQ9,363,"1,499",TSHFD4TEXVWHVQRJ,http://flipkart.com/reya-color-block-men-round-neck-white-blue-t-shirt/p/itmfe8z3rscvartr,"Color Block Men Round Neck White, Blue T-Shirt"
Metronaut,LSTTSHFC9JZRY5MXVY2SZTKU8,299,599,TSHFC9JZRY5MXVY2,http://flipkart.com/metronaut-solid-men-round-neck-black-t-shirt/p/itmfc9jzngrj7wry,Solid Men Round Neck Black T-Shirt
Tripr,LSTTSHFZHSFATYGJYKGRKLSB0,401,"1,399",TSHFZHSFATYGJYKG,http://flipkart.com/tripr-typography-men-hooded-neck-multicolor-t-shirt/p/itm9d0e1b27cc9cb,Typography Men Hooded Neck Multicolor T-Shirt
Leotude,LSTTSHFJZGJKEZAPT4QUKBR5H,358,"1,099",TSHFJZGJKEZAPT4Q,http://flipkart.com/leotude-color-block-men-round-neck-black-t-shirt/p/itma0f44f1f1f862,Color Block Men Round Neck Black T-Shirt
U.S. Polo Assn,LSTTSHF8FJRZCZVPW46SQFR4K,"1,039","1,599",TSHF8FJRZCZVPW46,http://flipkart.com/u-s-polo-assn-solid-men-neck-green-t-shirt/p/itmf8fk7jtgykgak,Solid Men Polo Neck Green T-Shirt
Jump Cuts,LSTTSHFZF62AHTHEWWATNIVMH,449,"1,119",TSHFZF62AHTHEWWA,http://flipkart.com/jump-cuts-color-block-men-hooded-neck-yellow-t-shirt/p/itmcdc759aff77db,Color Block Men Hooded Neck Yellow T-Shirt
Allen Solly,LSTTSHFJPK4EBQG7FGYBIPV0O,629,899,TSHFJPK4EBQG7FGY,http://flipkart.com/allen-solly-solid-men-polo-neck-black-t-shirt/p/itm3737257e9a2f5,Solid Men Polo Neck Black T-Shirt
Tripr,LSTTSHFHUZGBKVFTJGFCYMDK9,401,"1,399",TSHFHUZGBKVFTJGF,http://flipkart.com/tripr-checkered-men-hooded-neck-blue-black-t-shirt/p/itmfhwanbedjhkcv,"Checkered Men Hooded Neck Blue, Black T-Shirt"
Mufti,LSTTSHF7VURF2XUCFRKRCCKLU,599,"1,499",TSHF7VURF2XUCFRK,http://flipkart.com/mufti-polka-print-men-henley-dark-blue-t-shirt/p/itmf8ffs29bfhrp9,Polka Print Men Henley Dark Blue T-Shirt
Rezalia,LSTTSHFHXHPPQZZGENEFVHVZB,249,999,TSHFHXHPPQZZGENE,http://flipkart.com/rezalia-striped-men-round-neck-white-t-shirt/p/itmfhy6hzvtdjq5n,Striped Men Round Neck White T-Shirt
U.S. Polo Assn,LSTTSHF8FJRTCM2PEXHGX4QI7,999,"1,599",TSHF8FJRTCM2PEXH,http://flipkart.com/u-s-polo-assn-solid-men-neck-maroon-t-shirt/p/itmf8fk2r34ecqdm,Solid Men Polo Neck Maroon T-Shirt
Campus Sutra,LSTTSHFKYMHUSZVZWPZSNRAPJ,569,999,TSHFKYMHUSZVZWPZ,http://flipkart.com/campus-sutra-tie-dye-men-polo-neck-white-t-shirt/p/itm63061fa9de079,Tie & Dye Men Polo Neck White T-Shirt
Adorbs,LSTTSHFMFR2QN62FHVEAXIWWG,934,"3,996",TSHFMFR2QN62FHVE,http://flipkart.com/adorbs-solid-men-v-neck-dark-blue-green-black-light-green-t-shirt/p/itm875ef5ef175c3,"Solid Men V Neck Dark Blue, Dark Green, Black, Light Gr..."
Wexford,LSTTSHEJGXG4GUK5K863OVUSW,519,849,TSHEJGXG4GUK5K86,http://flipkart.com/wexford-striped-men-polo-neck-white-t-shirt/p/itmejgxg6gxg5ce9,Striped Men Polo Neck White T-Shirt
UZEE,LSTTSHFNZUFCDFTHQ9VT3N7MV,284,"1,999",TSHFNZUFCDFTHQ9V,http://flipkart.com/uzee-striped-men-round-neck-maroon-t-shirt/p/itma254f1971b0be,Striped Men Round Neck Maroon T-Shirt
Reya,LSTTSHFKYKAEZ8SJ3WZWM7C4D,363,"1,499",TSHFKYKAEZ8SJ3WZ,http://flipkart.com/reya-solid-men-mandarin-collar-blue-t-shirt/p/itm41ef4899d1c49,Solid Men Mandarin Collar Blue T-Shirt
Katso,LSTTSHFPVH4FZMEH9MBLIWHEM,284,"1,299",TSHFPVH4FZMEH9MB,http://flipkart.com/katso-solid-men-hooded-neck-yellow-t-shirt/p/itm3faa4e1fcce76,Solid Men Hooded Neck Yellow T-Shirt
Tripr,LSTTSHFS3DBFH6AGZ3HSJMVVK,401,"1,399",TSHFS3DBFH6AGZ3H,http://flipkart.com/tripr-color-block-men-round-neck-multicolor-t-shirt/p/itm213c507495e37,Color Block Men Round Neck Multicolor T-Shirt
NB NICKY BOY,LSTTSHFF2PK9TA6FX6BXQFGMR,284,"1,100",TSHFF2PK9TA6FX6B,http://flipkart.com/nb-nicky-boy-printed-men-round-neck-reversible-white-t-shirt/p/itmff2swdfd4vg8d,Printed Men Round Neck Reversible White T-Shirt
Maniac,LSTTSHFMQF25CQGGDS6L5U8JU,529,"1,349",TSHFMQF25CQGGDS6,http://flipkart.com/maniac-solid-men-s-white-black-t-shirt/p/itm89864160f9956,"Solid Men s White, Black T-Shirt"
TQH,LSTTSHFMBVSUZVBWY7H0PZVXL,599,"2,997",TSHFMBVSUZVBWY7H,http://flipkart.com/tqh-solid-men-round-neck-dark-blue-black-grey-t-shirt/p/itm9b60372054a75,"Solid Men Round Neck Dark Blue, Black, Grey T-Shirt"
Young Trendz,LSTTSHFMBJJ84XECGKMCOWJ3V,698,"1,799",TSHFMBJJ84XECGKM,http://flipkart.com/young-trendz-solid-men-round-neck-multicolor-t-shirt/p/itm17eee7fa3ccff,Solid Men Round Neck Multicolor T-Shirt
Maniac,LSTTSHFZD73QKSAU4TTXNJMAH,479,"1,249",TSHFZD73QKSAU4TT,http://flipkart.com/maniac-color-block-men-hooded-neck-black-yellow-t-shirt/p/itm6942a5335d2f7,"Color Block Men Hooded Neck Black, Yellow T-Shirt"
Proline Active,LSTTSHFGPHEJYEB7AGQUYMPQK,549,899,TSHFGPHEJYEB7AGQ,http://flipkart.com/proline-active-typography-men-round-neck-grey-t-shirt/p/itmfeb3c5cf0dc2c,Typography Men Round Neck Grey T-Shirt
Proline Active,LSTTSHFGPHEJYEB7AGQUYMPQK,549,899,TSHFGPHEJYEB7AGQ,http://flipkart.com/proline-active-typography-men-round-neck-grey-t-shirt/p/itmfeb3c5cf0dc2c,Typography Men Round Neck Grey T-Shirt
Tivy,LSTTSHFMBHPGBTU6XUYGMAN3Z,934,"3,996",TSHFMBHPGBTU6XUY,http://flipkart.com/tivy-solid-men-v-neck-multicolor-t-shirt/p/itm793b04e23a9bf,Solid Men V Neck Multicolor T-Shirt
JORKK,LSTTSHFG3VMNJ3GC86GZB3OUU,299,497,TSHFG3VMNJ3GC86G,http://flipkart.com/jorkk-solid-men-polo-neck-maroon-t-shirt/p/itm5c43f4daac77a,Solid Men Polo Neck Maroon T-Shirt
Bi Fashion,LSTTSHFD2KQHZUMKBUGEVV1WS,322,899,TSHFD2KQHZUMKBUG,http://flipkart.com/bi-fashion-color-block-men-round-neck-dark-blue-grey-t-shirt/p/itmd7d1ef980e86a,"Color Block Men Round Neck Dark Blue, Grey T-Shirt"
The EG Store,LSTTSHFE5FGMHWYB8RN5FRVFN,299,799,TSHFE5FGMHWYB8RN,http://flipkart.com/eg-store-color-block-men-round-neck-green-t-shirt/p/itm49c908df7e23f,Color Block Men Round Neck Green T-Shirt
Metronaut,LSTTSHFD8FYZ5AKGTWC8B1P5T,499,999,TSHFD8FYZ5AKGTWC,http://flipkart.com/metronaut-printed-men-round-neck-white-black-t-shirt/p/itmfd8fyca7reqyy,"Printed Men Round Neck White, Black T-Shirt"
U.S. Polo Assn,LSTTSHFDYJ2THFQ6GJTLX1DRO,"1,399",,TSHFDYJ2THFQ6GJT,http://flipkart.com/u-s-polo-assn-solid-men-neck-dark-blue-t-shirt/p/itmfdyj2pjwgjwaz,Solid Men Polo Neck Dark Blue T-Shirt
Rockhard,LSTTSHFS5XHZG4G7H2BSDBKHJ,279,698,TSHFS5XHZG4G7H2B,http://flipkart.com/rockhard-color-block-men-round-neck-orange-t-shirt/p/itm807531d0e22c7,Color Block Men Round Neck Orange T-Shirt
Rockhard,LSTTSHFPFTTUVRU9EVFNVWGDO,333,739,TSHFPFTTUVRU9EVF,http://flipkart.com/rockhard-color-block-men-round-neck-black-orange-grey-t-shirt/p/itm46a9be57c51cb,"Color Block Men Round Neck Black, Orange, Grey T-Shirt"
Levi's,LSTTSHFGXHKSXZWJDGAMCUSLZ,799,999,TSHFGXHKSXZWJDGA,http://flipkart.com/levi-s-graphic-print-men-round-neck-reversible-white-t-shirt/p/itmfgxhjycz63zx6,Graphic Print Men Round Neck Reversible White T-Shirt
Wrath,LSTTSHFPDY65NWRDZT8MTMBGF,449,"1,499",TSHFPDY65NWRDZT8,http://flipkart.com/wrath-solid-men-round-neck-black-t-shirt/p/itm13e86fa0833af,Solid Men Round Neck Black T-Shirt
VOYAGUE,LSTTSHFH7UZGYVY4WMWPPVNXG,888,"2,697",TSHFH7UZGYVY4WMW,http://flipkart.com/voyague-solid-men-round-neck-multicolor-t-shirt/p/itm0d4bdff4b9f97,Solid Men Round Neck Multicolor T-Shirt
COBIO MAN,LSTTSHFK83ZGJHVNNPQWWASVS,299,999,TSHFK83ZGJHVNNPQ,http://flipkart.com/cobio-man-color-block-men-round-neck-black-yellow-t-shirt/p/itm99c736a3a9ea8,"Color Block Men Round Neck Black, Yellow T-Shirt"
GHPC,LSTTSHFJY2XPGZYMUSWSZBICX,379,999,TSHFJY2XPGZYMUSW,http://flipkart.com/ghpc-color-block-men-round-neck-multicolor-t-shirt/p/itm8c7acffc084aa,Color Block Men Round Neck Multicolor T-Shirt
U.S. Polo Assn,LSTTSHF8ZMUDXFCMFYG8IQXNZ,"1,499",,TSHF8ZMUDXFCMFYG,http://flipkart.com/u-s-polo-assn-solid-men-neck-yellow-t-shirt/p/itmfcehqhck9yeyr,Solid Men Polo Neck Yellow T-Shirt
Metronaut,LSTTSHFC9JZ7PQZHCQHSKURK7,299,599,TSHFC9JZ7PQZHCQH,http://flipkart.com/metronaut-solid-men-round-neck-dark-blue-t-shirt/p/itmfc9jzwqhkgsff,Solid Men Round Neck Dark Blue T-Shirt
Tripr,LSTTSHF2HAJASSFYHPSNHCFUF,350,899,TSHF2HAJASSFYHPS,http://flipkart.com/tripr-solid-men-round-neck-grey-t-shirt/p/itmf3yrnjuyak9y5,Solid Men Round Neck Grey T-Shirt
Denizen From Levi's,LSTTSHFG3DGFGTQUUGGM9A67V,489,699,TSHFG3DGFGTQUUGG,http://flipkart.com/denizen-printed-men-round-neck-white-t-shirt/p/itmfg3fyjja9wzgm,Printed Men Round Neck White T-Shirt
Seven Rocks,LSTTSHFFQ2CJQGZHZWET45ZVV,399,"1,299",TSHFFQ2CJQGZHZWE,http://flipkart.com/seven-rocks-color-block-men-round-neck-blue-grey-t-shirt/p/itmfgdgggty5nq3t,"Color Block Men Round Neck Blue, Grey T-Shirt"
Reya,LSTTSHFKYKAUQDYBX8YSENX3W,363,"1,499",TSHFKYKAUQDYBX8Y,http://flipkart.com/reya-solid-men-mandarin-collar-blue-t-shirt/p/itm69184d661d35a,Solid Men Mandarin Collar Blue T-Shirt
THE EG STORE,LSTTSHFGTRRGDJ8Z7QYIMBEXT,299,799,TSHFGTRRGDJ8Z7QY,http://flipkart.com/eg-store-color-block-men-round-neck-black-t-shirt/p/itm620bc0dbee088,Color Block Men Round Neck Black T-Shirt
Black Collection,LSTTSHEVHYY4VHYRXHCKAZHIX,579,"1,099",TSHEVHYY4VHYRXHC,http://flipkart.com/black-collection-solid-men-turtle-neck-t-shirt/p/itmf3zupu3pxzy3c,Solid Men Turtle Neck Black T-Shirt
Veirdo,LSTTSHFZQMMXNGQRPZPKZMGE8,299,"1,199",TSHFZQMMXNGQRPZP,http://flipkart.com/veirdo-printed-men-round-neck-black-t-shirt/p/itma3e54f0260147,Printed Men Round Neck Black T-Shirt
FastColors,LSTTSHFJWAUSFHD4DSBA7W1FS,333,"1,999",TSHFJWAUSFHD4DSB,http://flipkart.com/fastcolors-solid-men-round-neck-dark-blue-black-yellow-t-shirt/p/itm6ed306b23fe7d,"Solid Men Round Neck Dark Blue, Black, Yellow T-Shirt"
Tripr,LSTTSHFHUZGHKWGYJDU5MTYOY,322,"1,399",TSHFHUZGHKWGYJDU,http://flipkart.com/tripr-checkered-men-hooded-neck-black-grey-t-shirt/p/itmfhwanrtfgr4zr,"Checkered Men Hooded Neck Black, Grey T-Shirt"
U.S.Polo Association,LSTTSHFN2JYW5QGNCUAMQP3LL,"1,359","1,699",TSHFN2JYW5QGNCUA,http://flipkart.com/u-s-polo-association-printed-men-polo-neck-orange-t-shirt/p/itmac482f264859d,Printed Men Polo Neck Orange T-Shirt
Allen Solly,LSTTSHFJPK3UXJXZ5XCPBA4KH,719,899,TSHFJPK3UXJXZ5XC,http://flipkart.com/allen-solly-solid-men-polo-neck-maroon-t-shirt/p/itmf9ee90cba2230,Solid Men Polo Neck Maroon T-Shirt
Adrenex,LSTTSHFJUPKYKTZZPWVXWWGID,249,499,TSHFJUPKYKTZZPWV,http://flipkart.com/adrenex-solid-men-round-neck-blue-t-shirt/p/itm11b2714f9fdba,Solid Men Round Neck Blue T-Shirt
Try This,LSTTSHFCF6WY2QYCFTTBT2RYG,358,"1,299",TSHFCF6WY2QYCFTT,http://flipkart.com/try-color-block-men-polo-neck-white-black-t-shirt/p/itmfcgehyypxgwns,"Color Block Men Polo Neck White, Black T-Shirt"
Mufti,LSTTSHFMCVGJZWZV5ZZ7BLGPR,899,"1,499",TSHFMCVGJZWZV5ZZ,http://flipkart.com/mufti-solid-men-collared-neck-pink-t-shirt/p/itmff6b42b8d0287,Solid Men Collared Neck Pink T-Shirt
Baseloot,LSTTSHFPSCUJHJCDVXJTCXQUW,284,600,TSHFPSCUJHJCDVXJ,http://flipkart.com/baseloot-printed-men-round-neck-black-t-shirt/p/itm37b30a7da8ffb,Printed Men Round Neck Black T-Shirt
Maniac,LSTTSHE7DSJQPHGHGZGNWVZQN,479,849,TSHE7DSJQPHGHGZG,http://flipkart.com/maniac-solid-men-round-neck-white-t-shirt/p/itmf3yw8pgfeaymq,Solid Men Round Neck White T-Shirt
Classic Polo,LSTTSHF2FRFH6VEENFBHOPCMO,432,899,TSHF2FRFH6VEENFB,http://flipkart.com/classic-polo-printed-men-round-crew-multicolor-t-shirt/p/itmf3ytayyujqzhb,Printed Men Round or Crew Multicolor T-Shirt
